count,date,time,id1 31 
1,2024-11-01,16:10:20.889
2,2024-11-01,16:10:21.491
3,2024-11-01,16:11:40.069
4,2024-11-01,16:13:42.094
5,2024-11-01,16:15:02.860
6,2024-11-01,16:15:03.010
7,2024-11-01,16:15:53.299
8,2024-11-01,16:15:53.540
9,2024-11-01,16:17:31.221
10,2024-11-01,16:19:04.932
11,2024-11-01,16:19:05.097
12,2024-11-01,16:22:25.903
13,2024-11-01,16:23:58.223
14,2024-11-01,16:25:08.477
15,2024-11-01,16:25:59.077
16,2024-11-01,16:28:48.514
17,2024-11-01,16:36:28.653
18,2024-11-01,16:38:02.007
19,2024-11-01,16:39:04.292
20,2024-11-01,16:42:27.745
21,2024-11-01,16:46:04.282
22,2024-11-01,16:47:37.252
23,2024-11-01,16:48:05.080
24,2024-11-01,16:50:09.151
25,2024-11-01,16:53:48.493
26,2024-11-01,16:53:48.858
27,2024-11-01,16:54:37.643
28,2024-11-01,16:56:15.537
29,2024-11-01,16:57:14.490
30,2024-11-01,16:59:14.963
31,2024-11-01,16:59:15.492
